CSD,Period,Total_Dwelling_Count
Czar,2021,99.0
Czar,2022,99.0
Hughenden,1994,111.0
Hughenden,1995,111.0
Hughenden,1996,111.0
Hughenden,1997,111.0
Hughenden,1998,114.0
Hughenden,1999,114.0
Hughenden,2000,114.0
Hughenden,2001,114.0
Hughenden,2002,114.0
Hughenden,2003,114.0
Hughenden,2004,114.0
Hughenden,2005,118.0
Hughenden,2006,118.0
Hughenden,2007,119.0
Hughenden,2008,121.0
Hughenden,2009,121.0
Hughenden,2010,120.0
Hughenden,2011,120.0
Hughenden,2012,121.0
Hughenden,2013,122.0
Hughenden,2014,123.0
Hughenden,2015,124.0
Hughenden,2016,125.0
Hughenden,2017,125.0
Hughenden,2018,125.0
Hughenden,2019,125.0
Hughenden,2020,125.0
Hughenden,2021,125.0
Hughenden,2022,125.0
Hughenden,2023,125.0
Longview,2023,156.0
Longview,1994,116.0
Longview,1995,116.0
Longview,1996,115.0
Longview,1997,115.0
Longview,1998,115.0
Longview,1999,115.0
Longview,2000,117.0
Longview,2001,124.0
Longview,2002,124.0
Longview,2003,128.0
Longview,2004,135.0
Longview,2005,138.0
Longview,2006,138.0
Longview,2007,142.0
Longview,2008,129.0
Longview,2009,145.0
Longview,2010,147.0
Longview,2011,147.0
Longview,2012,147.0
Longview,2013,146.0
Longview,2014,147.0
Longview,2015,148.0
Longview,2016,149.0
Longview,2017,149.0
Longview,2018,149.0
Longview,2019,151.0
Longview,2020,153.0
Longview,2021,155.0
Longview,2022,155.0
Turner Valley,2022,1144.0
Black Diamond,1994,604.0
Black Diamond,1995,604.0
Black Diamond,1996,620.0
Black Diamond,1997,750.0
Black Diamond,1998,790.0
Black Diamond,1999,800.0
Black Diamond,2000,809.0
Black Diamond,2001,823.0
Black Diamond,2002,827.0
Black Diamond,2003,831.0
Black Diamond,2004,746.0
Black Diamond,2005,776.0
Black Diamond,2006,838.0
Black Diamond,2007,992.0
Black Diamond,2008,1010.0
Black Diamond,2009,1088.0
Black Diamond,2010,1100.0
Black Diamond,2011,1169.0
Black Diamond,2012,1177.0
Black Diamond,2013,1192.0
Black Diamond,2014,1225.0
Black Diamond,2015,1234.0
Black Diamond,2016,1108.0
Black Diamond,2017,1108.0
Black Diamond,2018,1121.0
Black Diamond,2019,1130.0
Black Diamond,2020,1296.0
Black Diamond,2021,1250.0
Black Diamond,2022,1288.0
Okotoks,1994,2563.0
Okotoks,1995,2563.0
Okotoks,1996,2767.0
Okotoks,1997,3330.0
Okotoks,1998,3457.0
Okotoks,1999,3649.0
Okotoks,2000,4158.0
Okotoks,2001,4310.0
Okotoks,2002,4489.0
Okotoks,2003,4658.0
Okotoks,2004,5266.0
Okotoks,2005,6034.0
Okotoks,2006,7105.0
Okotoks,2007,7835.0
Okotoks,2008,8473.0
Okotoks,2009,9220.0
Okotoks,2010,9539.0
Okotoks,2011,10363.0
Okotoks,2012,10532.0
Okotoks,2013,10721.0
Okotoks,2014,10846.0
Okotoks,2015,9632.0
Okotoks,2016,9750.0
Okotoks,2017,9887.0
Okotoks,2018,10061.0
Okotoks,2019,10206.0
Okotoks,2020,10308.0
Okotoks,2021,10475.0
Okotoks,2022,10666.0
Okotoks,2023,11141.0
Rocky View County,2023,15059.0
Rocky View County,1994,6276.0
Rocky View County,1995,6276.0
Rocky View County,1996,7656.0
Rocky View County,1997,8180.0
Rocky View County,1998,8273.0
Rocky View County,1999,10009.0
Rocky View County,2000,10469.0
Rocky View County,2001,10350.0
Rocky View County,2002,10684.0
Rocky View County,2003,11154.0
Rocky View County,2004,12845.0
Rocky View County,2005,13369.0
Rocky View County,2006,13685.0
Rocky View County,2007,13333.0
Rocky View County,2008,12356.0
Rocky View County,2009,12472.0
Rocky View County,2010,12593.0
Rocky View County,2011,12814.0
Rocky View County,2012,12896.0
Rocky View County,2013,12938.0
Rocky View County,2014,13228.0
Rocky View County,2015,13499.0
Rocky View County,2016,13620.0
Rocky View County,2017,13868.0
Rocky View County,2018,14118.0
Rocky View County,2019,14277.0
Rocky View County,2020,14394.0
Rocky View County,2021,14393.0
Rocky View County,2022,15058.0
Calgary,1994,293383.0
Calgary,1995,293383.0
Calgary,1996,303989.0
Calgary,1997,312092.0
Calgary,1998,320907.0
Calgary,1999,331159.0
Calgary,2000,340257.0
Calgary,2001,348902.0
Calgary,2002,360129.0
Calgary,2003,371756.0
Calgary,2004,383701.0
Calgary,2005,395799.0
Calgary,2006,408543.0
Calgary,2007,420311.0
Calgary,2008,432997.0
Calgary,2009,438663.0
Calgary,2010,445455.0
Calgary,2011,450952.0
Calgary,2012,459339.0
Calgary,2013,468358.0
Calgary,2014,478223.0
Calgary,2015,492623.0
Calgary,2016,499222.0
Calgary,2017,506392.0
Calgary,2018,515391.0
Calgary,2019,521257.0
Calgary,2020,530767.0
Calgary,2021,540648.0
Calgary,2022,573805.0
Calgary,2023,574293.0
Mountain View County,2023,7129.0
Mountain View County,1994,3427.0
Mountain View County,1995,3427.0
Mountain View County,1996,4729.0
Mountain View County,1997,4343.0
Mountain View County,1998,4343.0
Mountain View County,1999,4826.0
Mountain View County,2000,4652.0
Mountain View County,2001,4851.0
Mountain View County,2002,4817.0
Mountain View County,2003,4868.0
Mountain View County,2004,5002.0
Mountain View County,2005,5809.0
Mountain View County,2006,5699.0
Mountain View County,2007,5926.0
Mountain View County,2008,6026.0
Mountain View County,2009,6108.0
Mountain View County,2010,6169.0
Mountain View County,2011,6249.0
Mountain View County,2012,6340.0
Mountain View County,2013,6422.0
Mountain View County,2014,6483.0
Mountain View County,2015,6530.0
Mountain View County,2016,6483.0
Mountain View County,2017,6483.0
Mountain View County,2018,6483.0
Mountain View County,2019,6483.0
Mountain View County,2020,7071.0
Mountain View County,2021,7129.0
Mountain View County,2022,7129.0
Carstairs,1994,688.0
Carstairs,1995,688.0
Carstairs,1996,706.0
Carstairs,1997,738.0
Carstairs,1998,761.0
Carstairs,1999,793.0
Carstairs,2000,826.0
Carstairs,2001,862.0
Carstairs,2002,930.0
Carstairs,2003,954.0
Carstairs,2004,1072.0
Carstairs,2005,1260.0
Carstairs,2006,1395.0
Carstairs,2007,1419.0
Carstairs,2008,1492.0
Carstairs,2009,1540.0
Carstairs,2010,1563.0
Carstairs,2011,1566.0
Carstairs,2012,1600.0
Carstairs,2013,1558.0
Carstairs,2014,1713.0
Carstairs,2015,1784.0
Carstairs,2016,1848.0
Carstairs,2017,1902.0
Carstairs,2018,1858.0
Carstairs,2019,1952.0
Carstairs,2020,1953.0
Carstairs,2021,2060.0
Carstairs,2022,2108.0
Carstairs,2023,2108.0
Cremona,2023,210.0
Cremona,1994,142.0
Cremona,1995,142.0
Cremona,1996,164.0
Cremona,1997,157.0
Cremona,1998,163.0
Cremona,1999,164.0
Cremona,2000,172.0
Cremona,2001,180.0
Cremona,2002,193.0
Cremona,2003,200.0
Cremona,2004,193.0
Cremona,2005,182.0
Cremona,2006,204.0
Cremona,2007,206.0
Cremona,2008,209.0
Cremona,2009,210.0
Cremona,2010,210.0
Cremona,2011,210.0
Cremona,2012,210.0
Cremona,2013,210.0
Cremona,2014,210.0
Cremona,2015,210.0
Cremona,2016,210.0
Cremona,2017,210.0
Cremona,2018,210.0
Cremona,2019,210.0
Cremona,2020,210.0
Cremona,2021,210.0
Cremona,2022,210.0
Didsbury,1994,1307.0
Didsbury,1995,1307.0
Didsbury,1996,1310.0
Didsbury,1997,1222.0
Didsbury,1998,1380.0
Didsbury,1999,1380.0
Didsbury,2000,1448.0
Didsbury,2001,1494.0
Didsbury,2002,1550.0
Didsbury,2003,1589.0
Didsbury,2004,1601.0
Didsbury,2005,44.0
Didsbury,2006,1710.0
Didsbury,2007,1710.0
Didsbury,2008,1812.0
Didsbury,2009,1883.0
Didsbury,2010,1853.0
Didsbury,2011,1877.0
Didsbury,2012,1928.0
Didsbury,2013,1944.0
Didsbury,2014,1958.0
Didsbury,2015,1994.0
Didsbury,2016,2012.0
Didsbury,2017,2030.0
Didsbury,2018,2053.0
Didsbury,2019,2054.0
Didsbury,2020,2052.0
Didsbury,2021,2064.0
Didsbury,2022,2068.0
Didsbury,2023,2086.0
Edberg,1994,61.0
Edberg,1995,61.0
Edberg,1996,61.0
Edberg,1997,62.0
Edberg,1998,63.0
Edberg,1999,76.0
Edberg,2000,77.0
Edberg,2001,77.0
Edberg,2002,68.0
Edberg,2003,68.0
Edberg,2004,68.0
Edberg,2005,68.0
Edberg,2006,68.0
Edberg,2007,70.0
Edberg,2008,70.0
Edberg,2009,70.0
Edberg,2010,70.0
Edberg,2011,70.0
Edberg,2012,70.0
Edberg,2013,70.0
Edberg,2014,70.0
Edberg,2015,71.0
Edberg,2016,74.0
Edberg,2017,74.0
Edberg,2018,74.0
Edberg,2019,74.0
Edberg,2020,74.0
Edberg,2021,74.0
Edberg,2022,74.0
Edberg,2023,74.0
Camrose,2023,8781.0
Camrose,1994,5058.0
Camrose,1995,5058.0
Camrose,1996,5493.0
Camrose,1997,5539.0
Camrose,1998,5807.0
Camrose,1999,5975.0
Camrose,2000,6099.0
Camrose,2001,6368.0
Camrose,2002,6304.0
Camrose,2003,6613.0
Camrose,2004,6744.0
Camrose,2005,6857.0
Camrose,2006,7066.0
Camrose,2007,7063.0
Camrose,2008,7511.0
Camrose,2009,7623.0
Camrose,2010,7831.0
Camrose,2011,8041.0
Camrose,2012,8101.0
Camrose,2013,8171.0
Camrose,2014,8282.0
Camrose,2015,8360.0
Camrose,2016,8446.0
Camrose,2017,8446.0
Camrose,2018,8446.0
Camrose,2019,8446.0
Camrose,2020,8606.0
Camrose,2021,8621.0
Camrose,2022,8694.0
Bawlf,1994,113.0
Bawlf,1995,113.0
Bawlf,1996,128.0
Bawlf,1997,128.0
Bawlf,1998,130.0
Bawlf,1999,132.0
Bawlf,2000,133.0
Bawlf,2001,134.0
Bawlf,2002,139.0
Bawlf,2003,142.0
Bawlf,2004,143.0
Bawlf,2005,163.0
Bawlf,2006,163.0
Bawlf,2007,163.0
Bawlf,2008,166.0
Bawlf,2009,168.0
Bawlf,2010,168.0
Bawlf,2011,168.0
Bawlf,2012,169.0
Bawlf,2013,170.0
Bawlf,2014,170.0
Bawlf,2015,174.0
Bawlf,2016,174.0
Bawlf,2017,174.0
Bawlf,2018,174.0
Bawlf,2019,174.0
Bawlf,2020,174.0
Bawlf,2021,174.0
Bawlf,2022,174.0
Bawlf,2023,174.0
Clive,2023,332.0
Clive,1994,168.0
Clive,1995,168.0
Clive,1996,182.0
Clive,1997,182.0
Clive,1998,188.0
Clive,1999,200.0
Clive,2000,204.0
Clive,2001,208.0
Clive,2002,210.0
Clive,2003,211.0
Clive,2004,211.0
Clive,2005,228.0
Clive,2006,240.0
Clive,2007,254.0
Clive,2008,259.0
Clive,2009,279.0
Clive,2010,292.0
Clive,2011,296.0
Clive,2012,300.0
Clive,2013,308.0
Clive,2014,313.0
Clive,2015,316.0
Clive,2016,317.0
Clive,2017,322.0
Clive,2018,322.0
Clive,2019,329.0
Clive,2020,330.0
Clive,2021,329.0
Clive,2022,331.0
Provost No. 52,1994,826.0
Provost No. 52,1995,826.0
Provost No. 52,1996,911.0
Provost No. 52,1997,1104.0
Provost No. 52,1998,1131.0
Provost No. 52,1999,1141.0
Provost No. 52,2000,1147.0
Provost No. 52,2001,1154.0
Provost No. 52,2002,1161.0
Provost No. 52,2003,1167.0
Provost No. 52,2004,821.0
Provost No. 52,2005,827.0
Provost No. 52,2006,961.0
Provost No. 52,2007,970.0
Provost No. 52,2008,1001.0
Provost No. 52,2009,1001.0
Provost No. 52,2010,1001.0
Provost No. 52,2011,1011.0
Provost No. 52,2012,953.0
Provost No. 52,2013,961.0
Provost No. 52,2014,984.0
Provost No. 52,2015,996.0
Provost No. 52,2016,1006.0
Provost No. 52,2017,1010.0
Provost No. 52,2018,1025.0
Provost No. 52,2019,1035.0
Provost No. 52,2020,1045.0
Provost No. 52,2021,1056.0
Provost No. 52,2022,1058.0
Provost No. 52,2023,1058.0
Smoky River No. 130,2023,938.0
Smoky River No. 130,1994,811.0
Smoky River No. 130,1995,811.0
Smoky River No. 130,1996,936.0
Smoky River No. 130,1997,825.0
Smoky River No. 130,1998,825.0
Smoky River No. 130,1999,825.0
Smoky River No. 130,2000,825.0
Smoky River No. 130,2001,830.0
Smoky River No. 130,2002,830.0
Smoky River No. 130,2003,830.0
Smoky River No. 130,2004,830.0
Smoky River No. 130,2005,830.0
Smoky River No. 130,2006,783.0
Smoky River No. 130,2007,783.0
Smoky River No. 130,2008,783.0
Smoky River No. 130,2009,783.0
Smoky River No. 130,2010,783.0
Smoky River No. 130,2011,819.0
Smoky River No. 130,2012,796.0
Smoky River No. 130,2013,796.0
Smoky River No. 130,2014,800.0
Smoky River No. 130,2015,0.0
Smoky River No. 130,2016,802.0
Smoky River No. 130,2017,802.0
Smoky River No. 130,2018,804.0
Smoky River No. 130,2019,845.0
Smoky River No. 130,2020,926.0
Smoky River No. 130,2021,921.0
Smoky River No. 130,2022,921.0
Vermilion River County,1994,2574.0
Vermilion River County,1995,2574.0
Vermilion River County,1996,2570.0
Vermilion River County,1997,2590.0
Vermilion River County,1998,2597.0
Vermilion River County,1999,2688.0
Vermilion River County,2000,2890.0
Vermilion River County,2001,2939.0
Vermilion River County,2002,2998.0
Vermilion River County,2003,3045.0
Vermilion River County,2004,3051.0
Vermilion River County,2005,3082.0
Vermilion River County,2006,3154.0
Vermilion River County,2007,3256.0
Vermilion River County,2008,3943.0
Vermilion River County,2009,3973.0
Vermilion River County,2010,3406.0
Vermilion River County,2011,3450.0
Vermilion River County,2012,3436.0
Vermilion River County,2013,2922.0
Vermilion River County,2014,3130.0
Vermilion River County,2015,3314.0
Vermilion River County,2016,3387.0
Vermilion River County,2017,3387.0
Vermilion River County,2018,3387.0
Vermilion River County,2019,3387.0
Vermilion River County,2020,3387.0
Vermilion River County,2021,3274.0
Vermilion River County,2022,3494.0
Vermilion River County,2023,3506.0
Paradise Valley,2023,76.0
Paradise Valley,1994,63.0
Paradise Valley,1995,63.0
Paradise Valley,1996,62.0
Paradise Valley,1997,64.0
Paradise Valley,1998,64.0
Paradise Valley,1999,69.0
Paradise Valley,2000,70.0
Paradise Valley,2001,72.0
Paradise Valley,2002,73.0
Paradise Valley,2003,73.0
Paradise Valley,2004,75.0
Paradise Valley,2005,73.0
Paradise Valley,2006,73.0
Paradise Valley,2007,78.0
Paradise Valley,2008,78.0
Paradise Valley,2009,78.0
Paradise Valley,2010,78.0
Paradise Valley,2011,77.0
Paradise Valley,2012,76.0
Paradise Valley,2013,76.0
Paradise Valley,2014,76.0
Paradise Valley,2015,76.0
Paradise Valley,2016,76.0
Paradise Valley,2017,76.0
Paradise Valley,2018,76.0
Paradise Valley,2019,76.0
Paradise Valley,2020,76.0
Paradise Valley,2021,76.0
Paradise Valley,2022,76.0
High Prairie,1994,993.0
High Prairie,1995,993.0
High Prairie,1996,879.0
High Prairie,1997,876.0
High Prairie,1998,881.0
High Prairie,1999,895.0
High Prairie,2000,885.0
High Prairie,2001,893.0
High Prairie,2002,872.0
High Prairie,2003,857.0
High Prairie,2004,859.0
High Prairie,2005,868.0
High Prairie,2006,875.0
High Prairie,2007,907.0
High Prairie,2008,907.0
High Prairie,2009,908.0
High Prairie,2010,909.0
High Prairie,2011,1028.0
High Prairie,2012,1038.0
High Prairie,2013,1036.0
High Prairie,2014,1034.0
High Prairie,2015,1032.0
High Prairie,2016,1031.0
High Prairie,2017,1036.0
High Prairie,2018,1038.0
High Prairie,2019,1040.0
High Prairie,2020,1040.0
High Prairie,2021,1045.0
High Prairie,2022,1045.0
Northern Sunrise County,1994,335.0
Northern Sunrise County,1995,335.0
Northern Sunrise County,1996,701.0
Northern Sunrise County,1997,701.0
Northern Sunrise County,1998,701.0
Northern Sunrise County,1999,787.0
Northern Sunrise County,2000,790.0
Northern Sunrise County,2001,798.0
Northern Sunrise County,2002,801.0
Northern Sunrise County,2003,805.0
Northern Sunrise County,2004,810.0
Northern Sunrise County,2005,817.0
Northern Sunrise County,2006,818.0
Northern Sunrise County,2007,845.0
Northern Sunrise County,2008,862.0
Northern Sunrise County,2009,870.0
Northern Sunrise County,2010,870.0
Northern Sunrise County,2011,817.0
Northern Sunrise County,2012,865.0
Northern Sunrise County,2013,794.0
Northern Sunrise County,2014,868.0
Northern Sunrise County,2015,866.0
Northern Sunrise County,2016,899.0
Northern Sunrise County,2017,902.0
Northern Sunrise County,2018,901.0
Northern Sunrise County,2019,905.0
Northern Sunrise County,2020,917.0
Northern Sunrise County,2021,942.0
Northern Sunrise County,2022,957.0
Northern Sunrise County,2023,957.0
Big Lakes County,2023,1660.0
Big Lakes County,1995,1328.0
Big Lakes County,1996,1819.0
Big Lakes County,1997,1644.0
Big Lakes County,1998,1646.0
Big Lakes County,1999,1710.0
Big Lakes County,2000,1560.0
Big Lakes County,2001,1698.0
Big Lakes County,2002,1698.0
Big Lakes County,2003,1732.0
Big Lakes County,2004,1682.0
Big Lakes County,2005,1682.0
Big Lakes County,2006,1682.0
Big Lakes County,2007,1682.0
Big Lakes County,2008,1682.0
Big Lakes County,2009,1781.0
Big Lakes County,2010,1883.0
Big Lakes County,2011,1915.0
Big Lakes County,2012,1979.0
Big Lakes County,2013,2036.0
Big Lakes County,2014,2062.0
Big Lakes County,2015,2393.0
Big Lakes County,2016,2393.0
Big Lakes County,2017,2723.0
Big Lakes County,2018,1601.0
Big Lakes County,2019,1615.0
Big Lakes County,2020,1615.0
Big Lakes County,2021,1615.0
Big Lakes County,2022,1615.0
Slave Lake,1994,1789.0
Slave Lake,1995,1789.0
Slave Lake,1996,2067.0
Slave Lake,1997,2340.0
Slave Lake,1998,2355.0
Slave Lake,1999,2360.0
Slave Lake,2000,2371.0
Slave Lake,2001,2396.0
Slave Lake,2002,2422.0
Slave Lake,2003,2422.0
Slave Lake,2004,2459.0
Slave Lake,2005,2506.0
Slave Lake,2006,2554.0
Slave Lake,2007,2624.0
Slave Lake,2008,2660.0
Slave Lake,2009,2660.0
Slave Lake,2010,2660.0
Slave Lake,2011,2027.0
Slave Lake,2012,2001.0
Slave Lake,2013,2001.0
Slave Lake,2014,2556.0
Slave Lake,2015,2566.0
Slave Lake,2016,2574.0
Slave Lake,2017,2574.0
Slave Lake,2018,2574.0
Slave Lake,2019,2274.0
Slave Lake,2020,2274.0
Slave Lake,2021,2683.0
Slave Lake,2022,2683.0
Slave Lake,2023,2683.0
Opportunity No. 17,2023,1333.0
Opportunity No. 17,1995,827.0
Opportunity No. 17,1996,827.0
Opportunity No. 17,1997,1003.0
Opportunity No. 17,1998,983.0
Opportunity No. 17,1999,1673.0
Opportunity No. 17,2000,1033.0
Opportunity No. 17,2001,992.0
Opportunity No. 17,2002,1043.0
Opportunity No. 17,2003,1043.0
Opportunity No. 17,2004,1084.0
Opportunity No. 17,2005,1095.0
Opportunity No. 17,2006,1363.0
Opportunity No. 17,2007,1179.0
Opportunity No. 17,2008,1179.0
Opportunity No. 17,2009,1213.0
Opportunity No. 17,2010,1213.0
Opportunity No. 17,2011,1220.0
Opportunity No. 17,2012,1290.0
Opportunity No. 17,2013,1320.0
Opportunity No. 17,2014,1320.0
Opportunity No. 17,2015,1320.0
Opportunity No. 17,2016,1.32
Opportunity No. 17,2017,1320.0
Opportunity No. 17,2018,1320.0
Opportunity No. 17,2019,1320.0
Opportunity No. 17,2020,1320.0
Opportunity No. 17,2021,1320.0
Opportunity No. 17,2022,1320.0
McLennan,1994,357.0
McLennan,1995,357.0
McLennan,1996,301.0
McLennan,1997,301.0
McLennan,1998,301.0
McLennan,1999,303.0
McLennan,2000,303.0
McLennan,2001,305.0
McLennan,2002,305.0
McLennan,2003,305.0
McLennan,2004,305.0
McLennan,2005,310.0
McLennan,2006,310.0
McLennan,2007,310.0
McLennan,2008,310.0
McLennan,2009,312.0
McLennan,2010,315.0
McLennan,2011,312.0
McLennan,2012,312.0
McLennan,2013,310.0
McLennan,2014,305.0
McLennan,2015,310.0
McLennan,2016,312.0
McLennan,2017,312.0
McLennan,2018,310.0
McLennan,2019,310.0
McLennan,2020,308.0
McLennan,2021,304.0
McLennan,2022,304.0
McLennan,2023,301.0
Donnelly,1994,164.0
Donnelly,1995,164.0
Donnelly,1996,168.0
Donnelly,1997,172.0
Donnelly,1998,170.0
Donnelly,1999,170.0
Donnelly,2000,170.0
Donnelly,2001,169.0
Donnelly,2002,170.0
Donnelly,2003,170.0
Donnelly,2004,170.0
Donnelly,2005,170.0
Donnelly,2006,166.0
Donnelly,2007,173.0
Donnelly,2008,175.0
Donnelly,2009,175.0
Donnelly,2010,175.0
Donnelly,2011,166.0
Donnelly,2012,166.0
Donnelly,2013,166.0
Donnelly,2014,169.0
Donnelly,2015,169.0
Donnelly,2016,170.0
Donnelly,2017,170.0
Donnelly,2018,170.0
Donnelly,2019,170.0
Donnelly,2020,170.0
Donnelly,2021,170.0
Donnelly,2022,170.0
Falher,1994,441.0
Falher,1995,441.0
Falher,1996,423.0
Falher,1997,363.0
Falher,1998,366.0
Falher,1999,366.0
Falher,2000,366.0
Falher,2001,444.0
Falher,2002,445.0
Falher,2003,445.0
Falher,2004,442.0
Falher,2005,442.0
Falher,2006,447.0
Falher,2007,447.0
Falher,2008,447.0
Falher,2009,449.0
Falher,2010,449.0
Falher,2011,467.0
Falher,2012,468.0
Falher,2013,468.0
Falher,2014,468.0
Falher,2015,472.0
Falher,2016,471.0
Falher,2017,471.0
Falher,2018,471.0
Falher,2019,471.0
Falher,2020,471.0
Falher,2021,471.0
Falher,2022,471.0
Falher,2023,471.0
Fairview,2023,1470.0
Fairview,1994,1189.0
Fairview,1995,1189.0
Fairview,1996,1113.0
Fairview,1997,1130.0
Fairview,1998,1154.0
Fairview,1999,1161.0
Fairview,2000,1166.0
Fairview,2001,1171.0
Fairview,2002,1177.0
Fairview,2003,1177.0
Fairview,2004,1184.0
Fairview,2005,1185.0
Fairview,2006,1193.0
Fairview,2007,1199.0
Fairview,2008,1199.0
Fairview,2009,1199.0
Fairview,2010,1219.0
Fairview,2011,1218.0
Fairview,2012,1230.0
Fairview,2013,1233.0
Fairview,2014,1237.0
Fairview,2015,1244.0
Fairview,2016,1255.0
Fairview,2017,1470.0
Fairview,2018,1470.0
Fairview,2019,1470.0
Fairview,2020,1470.0
Fairview,2021,1470.0
Fairview,2022,1470.0
Lac Ste. Anne County,1994,2796.0
Lac Ste. Anne County,1995,2796.0
Lac Ste. Anne County,1996,3157.0
Lac Ste. Anne County,1997,3157.0
Lac Ste. Anne County,1998,3157.0
Lac Ste. Anne County,1999,3187.0
Lac Ste. Anne County,2000,3200.0
Lac Ste. Anne County,2001,4290.0
Lac Ste. Anne County,2002,4103.0
Lac Ste. Anne County,2003,4103.0
Lac Ste. Anne County,2004,4103.0
Lac Ste. Anne County,2005,4550.0
Lac Ste. Anne County,2006,4567.0
Lac Ste. Anne County,2007,5142.0
Lac Ste. Anne County,2008,5142.0
Lac Ste. Anne County,2009,5142.0
Lac Ste. Anne County,2010,5472.0
Lac Ste. Anne County,2011,4959.0
Lac Ste. Anne County,2012,5142.0
Lac Ste. Anne County,2013,5704.0
Lac Ste. Anne County,2014,5747.0
Lac Ste. Anne County,2015,5559.0
Lac Ste. Anne County,2016,5639.0
Lac Ste. Anne County,2017,8346.0
Lac Ste. Anne County,2018,10100.0
Lac Ste. Anne County,2019,10100.0
Lac Ste. Anne County,2020,6552.0
Lac Ste. Anne County,2021,6403.0
Lac Ste. Anne County,2022,7289.0
Lac Ste. Anne County,2023,6449.0
Mayerthorpe,2023,612.0
Mayerthorpe,1994,586.0
Mayerthorpe,1995,586.0
Mayerthorpe,1996,570.0
Mayerthorpe,1997,589.0
Mayerthorpe,1998,597.0
Mayerthorpe,1999,560.0
Mayerthorpe,2000,595.0
Mayerthorpe,2001,595.0
Mayerthorpe,2002,613.0
Mayerthorpe,2003,613.0
Mayerthorpe,2004,613.0
Mayerthorpe,2005,613.0
Mayerthorpe,2006,620.0
Mayerthorpe,2007,619.0
Mayerthorpe,2008,611.0
Mayerthorpe,2009,606.0
Mayerthorpe,2010,620.0
Mayerthorpe,2011,617.0
Mayerthorpe,2012,614.0
Mayerthorpe,2013,615.0
Mayerthorpe,2014,615.0
Mayerthorpe,2015,617.0
Mayerthorpe,2016,610.0
Mayerthorpe,2017,609.0
Mayerthorpe,2018,608.0
Mayerthorpe,2019,609.0
Mayerthorpe,2020,607.0
Mayerthorpe,2021,612.0
Mayerthorpe,2022,612.0
Girouxville,1994,135.0
Girouxville,1995,135.0
Girouxville,1996,135.0
Girouxville,1997,129.0
Girouxville,1998,161.0
Girouxville,1999,129.0
Girouxville,2000,129.0
Girouxville,2001,142.0
Girouxville,2002,142.0
Girouxville,2003,142.0
Girouxville,2004,142.0
Girouxville,2005,142.0
Girouxville,2006,142.0
Girouxville,2007,142.0
Girouxville,2008,142.0
Girouxville,2009,142.0
Girouxville,2010,142.0
Girouxville,2011,142.0
Girouxville,2012,142.0
Girouxville,2013,141.0
Girouxville,2014,147.0
Girouxville,2015,147.0
Girouxville,2016,147.0
Girouxville,2017,146.0
Girouxville,2018,146.0
Girouxville,2019,146.0
Girouxville,2020,146.0
Girouxville,2021,146.0
Girouxville,2022,146.0
Girouxville,2023,146.0
Birch Hills County,2023,665.0
Birch Hills County,1994,90.0
Birch Hills County,1995,577.0
Birch Hills County,1996,631.0
Birch Hills County,1997,593.0
Birch Hills County,1998,645.0
Birch Hills County,1999,666.0
Birch Hills County,2000,645.0
Birch Hills County,2001,636.0
Birch Hills County,2002,640.0
Birch Hills County,2003,650.0
Birch Hills County,2004,655.0
Birch Hills County,2005,662.0
Birch Hills County,2006,662.0
Birch Hills County,2007,662.0
Birch Hills County,2008,623.0
Birch Hills County,2009,628.0
Birch Hills County,2010,631.0
Birch Hills County,2011,635.0
Birch Hills County,2012,640.0
Birch Hills County,2013,640.0
Birch Hills County,2014,648.0
Birch Hills County,2015,652.0
Birch Hills County,2016,654.0
Birch Hills County,2017,655.0
Birch Hills County,2018,656.0
Birch Hills County,2019,661.0
Birch Hills County,2020,661.0
Birch Hills County,2021,665.0
Birch Hills County,2022,665.0
Spirit River No. 133,1994,283.0
Spirit River No. 133,1995,283.0
Spirit River No. 133,1996,288.0
Spirit River No. 133,1997,281.0
Spirit River No. 133,1998,281.0
Spirit River No. 133,1999,281.0
Spirit River No. 133,2000,280.0
Spirit River No. 133,2001,302.0
Spirit River No. 133,2002,305.0
Spirit River No. 133,2003,307.0
Spirit River No. 133,2004,300.0
Spirit River No. 133,2005,300.0
Spirit River No. 133,2006,305.0
Spirit River No. 133,2007,289.0
Spirit River No. 133,2008,295.0
Spirit River No. 133,2009,324.0
Spirit River No. 133,2010,299.0
Spirit River No. 133,2011,301.0
Spirit River No. 133,2012,301.0
Spirit River No. 133,2013,301.0
Spirit River No. 133,2014,302.0
Spirit River No. 133,2015,302.0
Spirit River No. 133,2016,308.0
Spirit River No. 133,2017,310.0
Spirit River No. 133,2018,312.0
Spirit River No. 133,2019,316.0
Spirit River No. 133,2020,318.0
Spirit River No. 133,2021,318.0
Spirit River No. 133,2022,318.0
Spirit River No. 133,2023,318.0
Rycroft,2023,291.0
Rycroft,1994,252.0
Rycroft,1995,252.0
Rycroft,1996,280.0
Rycroft,1997,267.0
Rycroft,1998,267.0
Rycroft,1999,267.0
Rycroft,2000,269.0
Rycroft,2001,285.0
Rycroft,2002,267.0
Rycroft,2003,267.0
Rycroft,2004,270.0
Rycroft,2005,267.0
Rycroft,2006,288.0
Rycroft,2007,288.0
Rycroft,2008,288.0
Rycroft,2009,288.0
Rycroft,2010,290.0
Rycroft,2011,291.0
Rycroft,2012,291.0
Rycroft,2013,291.0
Rycroft,2014,291.0
Rycroft,2015,292.0
